dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
nhanes_dm,LR,0,42,4,2746,432,0.1640187519395012,0.0370051489999241,,,not_applicable,0,0.8227571105028971,0.4871060171919771,0.1073285916551468,0.0210108553516308,0.3447436269203375,0.1978366548467166,1.1837459482989054
nhanes_dm,Random Forest,0,42,4,2746,432,0.1772317287874701,5.103325197999993,,,not_applicable,0,0.837007126508531,0.4909222948438634,0.1042277596694646,0.0200245618237652,0.3327037440242652,0.2608425885176002,1.2236121078199549
nhanes_dm,XGBoost,0,42,4,2746,432,0.1619713313841468,0.7677705339999648,,,not_applicable,0,0.8348458657447422,0.4879432624113475,0.103296855475394,0.0183128011667378,0.3321743884747274,0.1686819665946948,1.1548970569853685
nhanes_dm,RuleFit,0,42,4,2746,432,0.168796244075838,9.927553290000104,24.0,1.7916666666666667,not_applicable,0,0.8225300305707608,0.4784198975859546,0.106680941789049,0.0213522659759348,0.3422268191605302,0.172421524443588,1.1392659154912343
nhanes_dm,BRL,0,42,4,2746,432,0.1721398576222822,27.94779913499997,3.0,1.0,not_applicable,0,0.5084109606581517,0.2027149321266968,0.132552205434583,0.0006121964213841,0.435129774478522,-0.4411823746937013,0.7391503093568346
nhanes_dm,EBM,0,42,4,2746,432,0.1720117242586638,39.1006054789998,,,not_applicable,0,0.841974875156055,0.4913294797687861,0.101671202769187,0.0202839422374404,0.3269120012081236,0.1872687579582217,1.1776810105853537
nhanes_dm,EBRO-MH,0,42,5,2746,432,0.1330031885690252,3.145652881999922,20.0,1.65,hybrid,0,0.6925582805147411,0.3489519112207151,0.1247887375325617,0.022659053220297,0.4063203559332349,-0.109887555731282,0.9273157613628747
nhanes_dm,LR,0,42,5,2746,432,0.1617144553017979,0.2596625520000089,,,not_applicable,0,0.7927450462562822,0.4456981664315937,0.1099844949910806,0.011721837008593,0.3581250164748952,-0.2110287033831566,0.8893991582121783
nhanes_dm,Random Forest,0,42,5,2746,432,0.2110742492674156,4.684388201000047,,,not_applicable,0,0.8065849178910977,0.4761904761904761,0.109369216676987,0.0180286672787036,0.3527824992868473,-0.2606811214547627,0.8480900493395118
nhanes_dm,XGBoost,0,42,5,2746,432,0.1950544020660667,0.8837697100000241,,,not_applicable,0,0.8087886936201543,0.4805709754163362,0.1078833986056922,0.0170537379396461,0.3502424468453168,-0.2379942520328667,0.8369015502729541
nhanes_dm,RuleFit,0,42,5,2746,432,0.1840288267014838,13.233971365999878,24.0,2.1666666666666665,not_applicable,0,0.7887221301898268,0.4464285714285714,0.1107232120635951,0.025916928725504,0.3606084830421729,-0.2967418126096515,0.8383479412751332
nhanes_dm,BRL,0,42,5,2746,432,0.1577669902912621,29.80057346400008,2.0,1.0,not_applicable,0,0.5,0.2718691000629327,0.1325704379336293,0.0004472524908251,0.4351992993160423,,
nhanes_dm,EBM,0,42,5,2746,432,0.2106581814628421,20.495060806999845,,,not_applicable,0,0.8130872066967572,0.4805825242718446,0.1061095959527235,0.0142824993006198,0.3470244423993868,-0.2276559891750756,0.8540977535293961
nhanes_dm,EBRO-MH,1,123,1,2747,433,0.1622067161846371,7.486162652999837,20.0,1.65,hybrid,0,0.7639346601966942,0.4216290212183436,0.1174568050389078,0.0226828812032334,0.3783309958652011,0.1557930911275346,1.1184349387506398
nhanes_dm,LR,1,123,1,2747,433,0.1891255802413847,0.6353921259999424,,,not_applicable,0,0.8205905014361822,0.4879614767255216,0.1066527011261841,0.0147655166392913,0.3450820341947164,0.0343580227089516,1.0370654712008072
nhanes_dm,Random Forest,1,123,1,2747,433,0.1686855235590599,11.24059552199992,,,not_applicable,0,0.8365252374840563,0.4850640113798009,0.1036513577942094,0.0156873918038242,0.3327509102400151,0.1661170019572234,1.1408294352153112
nhanes_dm,XGBoost,1,123,1,2747,433,0.2096180066571965,2.76748514399992,,,not_applicable,0,0.8383147265065939,0.5037406483790524,0.102316325140658,0.0152640084327899,0.3301152588651266,0.1219470939281229,1.1093545651406491
nhanes_dm,RuleFit,1,123,1,2747,433,0.1808716396096431,14.617871064999918,25.0,1.92,not_applicable,0,0.8218999323327632,0.4866920152091255,0.1066091963019799,0.0193636829687705,0.3416990090089948,0.036748967024374,1.0451346208111734
nhanes_dm,BRL,1,123,1,2747,433,0.1679920475644637,26.82360655499997,3.0,1.0,not_applicable,0,0.518553098820115,0.2275641025641025,0.1326817209440448,0.0002218081099737,0.4353462745998847,1.050637084880261,1.6290101997183934
nhanes_dm,EBM,1,123,1,2747,433,0.155909740208228,21.091295984999988,,,not_applicable,0,0.8383217127994874,0.4854237288135593,0.1013466442167687,0.0089711284721733,0.3294672367626248,0.0502556453976188,1.0616753864841355
nhanes_dm,EBRO-MH,1,123,2,2746,433,0.1083482101551082,4.596372617000043,20.0,1.95,hybrid,0,0.7581188362992983,0.3965616045845272,0.1181344859185174,0.0280140411260284,0.382207580709288,-0.0120922530071012,0.9759052217384822
