dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
pidd,RuleFit,4,7777,1,154,54,0.42998016796072297,1.8419252149997192,24.0,2.9583333333333335,not_applicable,0,0.8060185185185185,0.6185567010309279,0.17225318178312277,0.0799772879809628,0.5238510500479914,0.07084483829272303,0.8433485287916425
pidd,BRL,4,7777,1,154,54,0.5851178832620769,2.3541969369998696,5.0,1.2,not_applicable,0,0.7053703703703704,0.6111111111111112,0.19088907694401122,0.03726727764126653,0.5729853465047874,0.07108110431723734,0.8053930605210432
pidd,EBM,4,7777,1,154,54,0.3398678749599314,10.233655938999618,,,not_applicable,0,0.8418518518518519,0.7207207207207207,0.15878198910631364,0.08901943290667633,0.4900699637501324,0.1269602388113507,0.8805805323728974
pidd,EBRO-MH,4,7777,2,154,54,0.3648936799004943,2.1352545659992757,20.0,1.95,hybrid,0,0.747037037037037,0.5862068965517241,0.18344737653927404,0.06279013510628091,0.5437416627473859,-0.12016826874882039,1.021841351794112
pidd,LR,4,7777,2,154,54,0.15940210281682055,0.022595382999497815,,,not_applicable,0,0.8483333333333333,0.6709677419354839,0.15308117963498338,0.07462758303733844,0.4610043901168887,-0.2151651437729977,0.8767732075481897
pidd,Random Forest,4,7777,2,154,54,0.3137460550893793,1.6172730810003486,,,not_applicable,0,0.8553703703703703,0.7164179104477612,0.15040510409569746,0.10341435847843242,0.446539471354896,-0.315686881454201,0.8838102299934272
pidd,XGBoost,4,7777,2,154,54,0.2859572421883419,0.2670071980001012,,,not_applicable,0,0.847037037037037,0.6666666666666666,0.15283617054715512,0.06508442829011288,0.46803239384002626,-0.03783453661916264,1.3933005445345736
pidd,RuleFit,4,7777,2,154,54,0.34498025401443805,1.9388677570004802,25.0,2.76,not_applicable,0,0.8473148148148149,0.6870229007633588,0.15210251261203306,0.06711521604287983,0.4631833403638271,-0.30178831685104424,0.9233682419017789
pidd,BRL,4,7777,2,154,54,0.3302312108187224,2.516280431999803,5.0,1.4,not_applicable,0,0.7785185185185185,0.6814814814814815,0.17427985180271938,0.052752024600631844,0.5258360648911038,-0.14427142152868758,0.9782985176379125
pidd,EBM,4,7777,2,154,54,0.2330094382329512,9.84470896699986,,,not_applicable,0,0.8622222222222222,0.6802721088435374,0.14529278031368562,0.08101080757495437,0.43575097259108997,-0.253288630749256,1.0675899322980873
pidd,EBRO-MH,4,7777,3,154,54,0.4393189870066255,1.8666612020006141,20.0,1.75,hybrid,0,0.7933333333333333,0.6126126126126126,0.17388135309216968,0.07007051937954405,0.5214073184330479,-0.036654441773619935,1.1128220405397617
pidd,LR,4,7777,3,154,54,0.3062846181477504,0.015723127999990538,,,not_applicable,0,0.7987037037037037,0.64,0.18082295280914057,0.11191050092260083,0.53833051810463,-0.16702685838209513,0.7452713116272728
pidd,Random Forest,4,7777,3,154,54,0.3242785252751578,1.6327878120000605,,,not_applicable,0,0.7938888888888889,0.65625,0.17500563194129004,0.10576258968793598,0.5252423008028146,-0.1628299443287517,0.7281045789286681
pidd,XGBoost,4,7777,3,154,54,0.2896556248286164,0.380472280999129,,,not_applicable,0,0.7531481481481482,0.6466165413533834,0.1947243661973002,0.12806106183560936,0.5649677657578289,-0.21341059137925467,0.680241527657607
pidd,RuleFit,4,7777,3,154,54,0.43304169640556234,1.633995940999739,29.0,3.3448275862068964,not_applicable,0,0.7787037037037037,0.6153846153846154,0.19153632215250926,0.10516198082521161,0.5655054259710686,-0.29272767246326237,0.6324502020463638
pidd,BRL,4,7777,3,154,54,0.3227403912358593,2.0145494910002526,4.0,1.25,not_applicable,0,0.7440740740740741,0.5957446808510638,0.18429338140046272,0.05744916617806237,0.5560459156807099,-0.09393193256794391,0.8558526350517872
pidd,EBM,4,7777,3,154,54,0.3958189728105845,10.5731359600004,,,not_applicable,0,0.8066666666666666,0.628099173553719,0.1738109053503717,0.08891347251667228,0.5079755416193659,-0.15611010184328256,0.8099221612629716
pidd,EBRO-MH,4,7777,4,153,53,0.3811152572395745,1.597305016000064,20.0,1.8,hybrid,0,0.7713207547169811,0.5981308411214953,0.18548496000918507,0.059551118423308735,0.5458593245506389,0.12728375294799077,0.9118941211103843
pidd,LR,4,7777,4,153,53,0.422158827803937,0.023170108000158507,,,not_applicable,0,0.8424528301886792,0.6534653465346535,0.15270236778938315,0.04972712985924491,0.46166770799685236,0.23989778497159817,1.2203498943756126
pidd,Random Forest,4,7777,4,153,53,0.3439201748106846,1.6408629649995419,,,not_applicable,0,0.8443396226415095,0.6956521739130435,0.1493654778588306,0.06295811608882082,0.4632777506976415,0.2609855272555297,1.0116410406434613
pidd,XGBoost,4,7777,4,153,53,0.3861879804519031,0.2845341450001797,,,not_applicable,0,0.8249056603773585,0.6491228070175439,0.16055633004321562,0.058758769367116645,0.4867779162758751,0.24181373359321356,1.1981716533189617
pidd,RuleFit,4,7777,4,153,53,0.5354378452688825,1.6664903149994643,28.0,2.7857142857142856,not_applicable,0,0.8233018867924528,0.5869565217391305,0.1656268589122354,0.07555157897091294,0.5001801941204543,0.16822801994025838,0.8592051544763191
pidd,BRL,4,7777,4,153,53,0.320349621480529,2.1132306980007343,4.0,1.0,not_applicable,0,0.7675471698113208,0.6131386861313869,0.17977428473529541,0.07379963984585955,0.541516156561499,0.18732335236223227,1.3426921138998318
pidd,EBM,4,7777,4,153,53,0.2879802279097008,11.265693080000347,,,not_applicable,0,0.8533962264150944,0.72,0.14673633540992115,0.06821051964255212,0.4509202536029104,0.20162568438964573,1.053737853243737
pidd,EBRO-MH,4,7777,5,153,53,0.4977797573937608,1.9131060050003725,20.0,1.9,hybrid,0,0.795188679245283,0.5842696629213483,0.16917678070545356,0.09359642093672176,0.5139668998515541,0.19264264981672521,1.479713867477094
pidd,LR,4,7777,5,153,53,0.4167330529196875,0.14782861700041394,,,not_applicable,0,0.8686792452830189,0.7567567567567568,0.13331859807297375,0.07781585470926983,0.4292075613471895,-0.14682978387432266,1.033617847084877
pidd,Random Forest,4,7777,5,153,53,0.4294826469759193,2.0110022239996397,,,not_applicable,0,0.8516981132075471,0.7350427350427351,0.14720538486716156,0.07515712001531101,0.4608200290702316,-0.2167035547677493,0.8406274016005296
pidd,XGBoost,4,7777,5,153,53,0.3402217068409868,0.33901829099977476,,,not_applicable,0,0.8220754716981132,0.6666666666666666,0.16156393234947233,0.07814570993354018,0.49186913159232926,-0.2883543286289776,0.8961445830768349
pidd,RuleFit,4,7777,5,153,53,0.26803333347568137,1.512723790000564,26.0,2.4615384615384617,not_applicable,0,0.8775471698113206,0.706766917293233,0.13362334892052638,0.045082814967019644,0.41489699752371334,-0.17832774014021283,1.153511088718782
pidd,BRL,4,7777,5,153,53,0.4548699918299399,1.996853525000006,4.0,1.25,not_applicable,0,0.7914150943396226,0.6666666666666666,0.1772567583753723,0.08894711336457824,0.532371526330505,-0.00992841993052051,1.0892141838015654
pidd,EBM,4,7777,5,153,53,0.2928682915228014,10.789044348000061,,,not_applicable,0,0.8537735849056605,0.6875,0.14445949974659664,0.07922871928957745,0.4713808221547892,-0.22279058898268914,0.6630154893544543
pidd,EBRO-MH,5,104729,1,154,54,0.33220952874472137,4.524162181000065,20.0,1.9,hybrid,0,0.7551851851851854,0.6238532110091743,0.18409333686631157,0.06894596468592173,0.5477111980441807,0.2530475707616562,1.1347633839162767
pidd,LR,5,104729,1,154,54,0.3428430508523388,0.019738087999940035,,,not_applicable,0,0.8238888888888889,0.672566371681416,0.16800387380756862,0.08401781057238993,0.49747614359168507,0.06262230598684608,0.867781351792812
pidd,Random Forest,5,104729,1,154,54,0.32251617898952323,4.546398913000303,,,not_applicable,0,0.8200000000000001,0.6551724137931034,0.1691698727780466,0.11373519530496465,0.49886558648617735,0.24607101857458022,0.8919324652012129
pidd,XGBoost,5,104729,1,154,54,0.43103264718136886,0.39056654700016225,,,not_applicable,0,0.7683333333333333,0.5319148936170213,0.19117224301700114,0.09307406971274325,0.554054271470978,0.29416112430400876,0.9242407925414249
pidd,RuleFit,5,104729,1,154,54,0.2871210807323299,1.5086135129995455,22.0,2.9545454545454546,not_applicable,0,0.8156481481481481,0.6386554621848739,0.1704315083408835,0.08743152826051133,0.508983162070322,0.1998687336219808,0.8196773129712741
pidd,BRL,5,104729,1,154,54,0.6608210078402946,1.9971739999991769,4.0,1.75,not_applicable,0,0.7224074074074074,0.5504587155963303,0.19939554384315963,0.09301699749064848,0.5800213958588832,-0.12237451329429298,0.6742695996776417
pidd,EBM,5,104729,1,154,54,0.2828277976517453,11.654805733000103,,,not_applicable,0,0.8357407407407407,0.6724137931034483,0.16651068625029733,0.08517016159827541,0.48568397994036344,0.334184681745756,0.9131833152868097
pidd,EBRO-MH,5,104729,2,154,54,0.33270764901187294,1.8724100739991627,20.0,1.85,hybrid,0,0.7526851851851852,0.5853658536585366,0.1845881110442718,0.054975062514420185,0.5499052882987953,-0.06715775214825621,0.9998811144724195
pidd,LR,5,104729,2,154,54,0.5325677466204489,0.02110999699925742,,,not_applicable,0,0.7799999999999999,0.6041666666666666,0.17299210526793396,0.061279642893813824,0.5240591006427119,-0.16642657403776048,0.8922133121914931
pidd,Random Forest,5,104729,2,154,54,0.3233936932981867,1.6756185450003613,,,not_applicable,0,0.7940740740740742,0.6614173228346457,0.17398983233399984,0.08995584816489781,0.530891977121533,-0.14546070914544657,0.7009655735271172
pidd,XGBoost,5,104729,2,154,54,0.3751258096957697,0.2571700939997754,,,not_applicable,0,0.7529629629629631,0.5950413223140496,0.1988187087890443,0.11793778820565318,0.5973302443541778,-0.2540992923674532,0.5313750507241454
pidd,RuleFit,5,104729,2,154,54,0.41715368775978234,1.5768983289999596,29.0,2.8620689655172415,not_applicable,0,0.7939814814814814,0.6607142857142857,0.17143541198749854,0.08500924769529782,0.5188932369349231,-0.13164799539867994,0.7810063998343814
