dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
nhanes_ckd,BRL,3,3407,3,375,139,0.3629026259003958,3.5992424989999563,2.0,1.0,not_applicable,0,0.4864193391049871,0.5408560311284046,0.2336091011197554,0.000292234771978,0.6600286699064196,-1.2690131989129352,-1.3925992484213705
nhanes_ckd,EBM,3,3407,3,375,139,0.3354261567341893,10.295463078000012,,,not_applicable,0,0.7146384587245457,0.5947712418300654,0.1989050004625398,0.0426765012766228,0.5838623823075894,0.0656198516883829,1.0072699899790765
nhanes_ckd,EBRO-MH,3,3407,4,375,139,0.4336974794527781,2.089760422999916,20.0,1.9,hybrid,0,0.6600567004023898,0.490566037735849,0.2137762558352862,0.0339557833131425,0.6173259262050509,-0.0397179898452894,0.9099894603277112
nhanes_ckd,LR,3,3407,4,375,139,0.3508501449719575,0.0364706370000931,,,not_applicable,0,0.6964699426899159,0.5714285714285714,0.2053026900205668,0.0521038721570052,0.6064568711666543,-0.0716439757799047,0.7570782384706758
nhanes_ckd,Random Forest,3,3407,4,375,139,0.3736975834285125,2.571684638000079,,,not_applicable,0,0.7004328740397512,0.5752508361204013,0.2057730106655459,0.0469605516936736,0.6030316175279915,0.0086942868868794,0.8380595156184802
nhanes_ckd,XGBoost,3,3407,4,375,139,0.4104104895329974,0.3267028589998517,,,not_applicable,0,0.7140592610657236,0.5622489959839357,0.2020238909324999,0.0631576487637052,0.5945527762522949,0.1675905212387875,1.036411385260589
nhanes_ckd,RuleFit,3,3407,4,375,139,0.4077143035757784,2.0464164360000723,26.0,2.8846153846153846,not_applicable,0,0.6982075356663822,0.5507246376811594,0.206149680753761,0.0403418216165338,0.602308031606729,0.0087507129823762,0.846961815041743
nhanes_ckd,BRL,3,3407,4,375,139,0.4819759947310072,4.3074658909999926,2.0,1.0,not_applicable,0,0.5211102304597001,0.4214046822742475,0.2373981724646481,0.0638806770894156,0.6679237778461053,-0.4164372547654009,0.2298185016760288
nhanes_ckd,EBM,3,3407,4,375,139,0.3780357379565284,18.13712720700005,,,not_applicable,0,0.7303072796000487,0.6035087719298246,0.1958471422748846,0.0385643025350913,0.5804127115712168,0.086488676653111,1.0031378265341673
nhanes_ckd,EBRO-MH,3,3407,5,375,139,0.2720417918877288,5.275479285000074,20.0,1.75,hybrid,0,0.6296335812705768,0.5727699530516432,0.2218987995509458,0.024041966085915,0.6344879957129249,0.0195494196746095,0.9497664316587724
nhanes_ckd,LR,3,3407,5,375,139,0.3703928817527979,0.0203999440000188,,,not_applicable,0,0.6994573832459458,0.5524475524475524,0.2045566379281305,0.0496925360609004,0.595006278627224,0.12432415503824,0.9810069872421564
nhanes_ckd,Random Forest,3,3407,5,375,139,0.3656202974639946,5.846590410999852,,,not_applicable,0,0.7093037434459213,0.5866666666666667,0.2037841918927456,0.0466082625514194,0.5942786952815534,0.1152034340471467,1.027126573232671
nhanes_ckd,XGBoost,3,3407,5,375,139,0.4282385361148301,0.6059129999998731,,,not_applicable,0,0.6988172174125107,0.5020242914979757,0.2069330875199875,0.0456281668921418,0.5984794275623675,0.0944585500587046,1.0024660950511957
nhanes_ckd,RuleFit,3,3407,5,375,139,0.4507406232639082,2.1115047130001585,29.0,2.310344827586207,not_applicable,0,0.7197445433483721,0.5062240663900415,0.2024689805008824,0.048656095395169,0.5891413598324856,0.0509795311482099,0.9222697684622578
nhanes_ckd,BRL,3,3407,5,375,139,0.3598570153633673,3.4570896209997954,3.0,1.0,not_applicable,0,0.5347213754420193,0.5408560311284046,0.2328362625279073,0.0008443107133186,0.658370320190499,2.060040896441657,4.862805134949676
nhanes_ckd,EBM,3,3407,5,375,139,0.3591550498600706,10.735217019000174,,,not_applicable,0,0.7150042677722229,0.5647840531561462,0.2011588242993064,0.0498560880509684,0.5862826216965038,0.088536547664771,0.9721571093387033
nhanes_ckd,EBRO-MH,4,7777,1,376,139,0.3329238267617458,1.9039744819997395,20.0,1.75,hybrid,0,0.7169960234344169,0.6189111747851003,0.2027129935519362,0.0342313341609436,0.590589911148811,-0.0382359000313707,1.0511385284697632
nhanes_ckd,LR,4,7777,1,376,139,0.4344230384678177,0.0323572820002482,,,not_applicable,0,0.7444980724281334,0.5734767025089605,0.193396161655744,0.0600344013907626,0.5691924780350868,-0.0152288558267136,1.1630050863835713
nhanes_ckd,Random Forest,4,7777,1,376,139,0.371071227542426,3.3232762689999618,,,not_applicable,0,0.7229760495401147,0.5882352941176471,0.2004092823751793,0.0510246953959711,0.5857317129419148,0.1168548859815404,1.2685750984388016
nhanes_ckd,XGBoost,4,7777,1,376,139,0.3957121951394231,1.1917272769996998,,,not_applicable,0,0.7003005190784083,0.5631768953068592,0.2080995889472447,0.0478513715648351,0.6046663633145776,0.2367099017301791,1.4162505993032477
nhanes_ckd,RuleFit,4,7777,1,376,139,0.4622407755633594,2.9010481619998245,27.0,2.4444444444444446,not_applicable,0,0.7245241781258538,0.544,0.1983315653857169,0.0450489825953642,0.5807943319105281,0.055565235016498,1.2099601849431718
nhanes_ckd,BRL,4,7777,1,376,139,0.3577958863172818,2.9176055070001894,2.0,1.0,not_applicable,0,0.3980208238472512,0.5398058252427185,0.2351822987219554,0.0010535423912688,0.6634391413272923,-5.384527494028196,-8.967712907975354
nhanes_ckd,EBM,4,7777,1,376,139,0.4420374632857916,13.305007680000015,,,not_applicable,0,0.7341772151898733,0.551440329218107,0.1982615520240784,0.0578263017875243,0.5830987451638293,0.2362438446662917,1.546299964672011
nhanes_ckd,EBRO-MH,4,7777,2,375,138,0.493738960994574,2.133578020999721,20.0,1.8,hybrid,0,0.651424815018651,0.3265306122448979,0.2171685903980298,0.0412776286748248,0.6248092230316923,-0.0459831357002283,0.9476321797702228
nhanes_ckd,LR,4,7777,2,375,138,0.4133012360835644,0.0149601289999736,,,not_applicable,0,0.7187366232495567,0.5673758865248227,0.1993681856422733,0.0204801095384733,0.5849345388689184,0.0032855331236767,1.0266080411842582
nhanes_ckd,Random Forest,4,7777,2,375,138,0.3714330903186532,3.0100870500000383,,,not_applicable,0,0.6910352840457408,0.5866666666666667,0.2071006061894135,0.0485757188324559,0.6048864349843794,-0.0194785765022156,0.8808793210250115
nhanes_ckd,XGBoost,4,7777,2,375,138,0.3662611702623256,0.5800220030000673,,,not_applicable,0,0.6673087506879473,0.535593220338983,0.213452009979161,0.0571194954825572,0.6203005404956928,-0.0548497633078828,0.7427316220657512
nhanes_ckd,RuleFit,4,7777,2,375,138,0.4384198572672869,2.11643446700009,28.0,2.4285714285714284,not_applicable,0,0.6972420962514523,0.5441176470588235,0.2071840985997501,0.0263164746509006,0.6023926937337192,-0.1094937212721876,0.8117090795739346
nhanes_ckd,BRL,4,7777,2,375,138,0.3749346712479265,3.0826056440000684,3.0,1.0,not_applicable,0,0.5280223812144561,0.3643724696356275,0.2324782854932393,0.0037766237353115,0.6576737201414885,6.8855208772685055,14.159250053203612
nhanes_ckd,EBM,4,7777,2,375,138,0.431653191215573,9.30606448699973,,,not_applicable,0,0.7251268880327768,0.5447470817120622,0.1964093887074098,0.0325709683223132,0.578140802443057,0.0833935724802328,1.1042715358759716
nhanes_ckd,EBRO-MH,4,7777,3,375,139,0.36825144943402,2.090946491000068,20.0,1.85,hybrid,0,0.6797494208023411,0.5345345345345346,0.2146487007551266,0.0686083855603491,0.6199453384924359,0.587165817033893,2.295257910630056
nhanes_ckd,LR,4,7777,3,375,139,0.4758972169348809,0.0142492059999312,,,not_applicable,0,0.7038775759053774,0.4977777777777777,0.2036077032686392,0.0670627985587806,0.5955060965969735,0.0882664365740447,1.2258927034061875
nhanes_ckd,Random Forest,4,7777,3,375,139,0.5159241735285781,3.0600346599999284,,,not_applicable,0,0.7135715156688208,0.4788732394366197,0.2024317972981651,0.0748351471430021,0.5910429058059432,0.0412427460992585,1.1976612687482049
nhanes_ckd,XGBoost,4,7777,3,375,139,0.4824260903058807,0.6340093189996878,,,not_applicable,0,0.6763504450676746,0.5099601593625498,0.2119720709939683,0.0704886661318201,0.6134337256503051,-0.1550250824714787,0.8698797309085249
nhanes_ckd,RuleFit,4,7777,3,375,139,0.4827806609147462,2.6823021719997087,28.0,2.2857142857142856,not_applicable,0,0.7315571271796123,0.5205479452054794,0.19910318786371,0.0530234564540386,0.5844223415625036,0.2013625746818105,1.493926105772876
nhanes_ckd,BRL,4,7777,3,375,139,0.4000299792137241,3.289321247999851,3.0,1.0,not_applicable,0,0.5057310084136081,0.3450980392156862,0.233392018825296,0.0101067501834977,0.6595590744341799,-0.3589234181987437,0.3290975467981492
nhanes_ckd,EBM,4,7777,3,375,139,0.4605034873750554,23.68391876600026,,,not_applicable,0,0.7046701621753444,0.540084388185654,0.2054985871075009,0.0780513973864253,0.601938430657753,-0.042764889277185,1.0053208319964804
nhanes_ckd,EBRO-MH,4,7777,4,375,139,0.3506584321602249,2.767611513999782,20.0,1.9,hybrid,0,0.6380167052798439,0.4808362369337979,0.2172743203723505,0.0714323818373423,0.6281860671505056,0.0341003001134549,0.8047449754326688
nhanes_ckd,LR,4,7777,4,375,139,0.4818771258849457,0.1420201099999758,,,not_applicable,0,0.7127789293988538,0.5327868852459017,0.203197965468735,0.0766536319695212,0.5996798734399437,-0.0578153842564176,0.6722442919437935
nhanes_ckd,Random Forest,4,7777,4,375,139,0.3949458925375783,4.9613175509998655,,,not_applicable,0,0.7033898305084746,0.5804195804195804,0.2041034520904904,0.0544254137113182,0.5967307064465152,-0.0709649265384155,0.7802855136789797
nhanes_ckd,XGBoost,4,7777,4,375,139,0.3501504707368937,0.688043136000033,,,not_applicable,0,0.685678575783441,0.5723270440251572,0.2102421909762966,0.0499290371740582,0.6087692555987818,-0.0853173268774854,0.8005179430957444
nhanes_ckd,RuleFit,4,7777,4,375,139,0.3300815197248874,2.104198667999753,28.0,2.7857142857142856,not_applicable,0,0.7278380685282282,0.5901639344262295,0.1981777887355597,0.0623622704016054,0.5848774832172768,-0.0067622602336941,0.7777825229397068
nhanes_ckd,BRL,4,7777,4,375,139,0.3107717579811087,3.441573234000316,3.0,1.0,not_applicable,0,0.4887513717839288,0.5408560311284046,0.2359281371164162,0.0496059718079438,0.6651381263575206,-0.6710919260501869,-0.2750319162974506
nhanes_ckd,EBM,4,7777,4,375,139,0.4456217165224065,11.005995270000312,,,not_applicable,0,0.7137544201926593,0.5581395348837209,0.1992984874672834,0.0670063454968246,0.5867691077775586,-0.0618402796197839,0.7447246528211061
nhanes_ckd,EBRO-MH,4,7777,5,375,139,0.2825544170569408,2.01441880900029,20.0,1.7,hybrid,0,0.6760608462382637,0.5672371638141809,0.2119709316954026,0.0376397042536925,0.614351411541191,0.071499212128399,1.1892213810877037
nhanes_ckd,LR,4,7777,5,375,139,0.4738920644158136,0.0421464979999655,,,not_applicable,0,0.7306121204731131,0.5551020408163265,0.196205667183564,0.0659984704790406,0.5796710914850216,-0.0433426250483016,1.0708629203014874
nhanes_ckd,Random Forest,4,7777,5,375,139,0.3801338190106237,3.486387920000197,,,not_applicable,0,0.7365565174978661,0.6325878594249201,0.1974930729115107,0.0461803623096883,0.5794663275821587,0.0483338903104603,1.2555436518603311
nhanes_ckd,XGBoost,4,7777,5,375,139,0.3451693426481451,0.6347414020001452,,,not_applicable,0,0.7254907938056334,0.5964912280701754,0.2018701695736987,0.0633930045517234,0.5906896261993849,0.1485187893434551,1.468920499361865
nhanes_ckd,RuleFit,4,7777,5,375,139,0.407859963130864,2.053338108999924,28.0,2.2857142857142856,not_applicable,0,0.7289659797585661,0.6132404181184669,0.1990443348464951,0.0508355336210414,0.5850539122203334,-0.0552820397637564,1.0222828668103512
nhanes_ckd,BRL,4,7777,5,375,139,0.400069680728036,3.051922685000136,3.0,1.0,not_applicable,0,0.5132148518473357,0.2748815165876777,0.2330348141644268,0.0026350412866663,0.6588035979181737,0.0774945618789351,1.161832314073497
nhanes_ckd,EBM,4,7777,5,375,139,0.4202423727640296,9.816196017999571,,,not_applicable,0,0.7346969881721741,0.607773851590106,0.1946923227539768,0.0862444605658415,0.5749486905147237,-0.0812157582923234,1.0302591181320306
nhanes_ckd,EBRO-MH,5,104729,1,376,139,0.3475438685712155,1.85485595199998,20.0,1.85,hybrid,0,0.6701727225814285,0.5722543352601156,0.2163920632401572,0.042931656615359,0.6231536873114374,0.3952700844875841,1.7829636119143586
nhanes_ckd,LR,5,104729,1,376,139,0.3994100540004325,0.0130183260002922,,,not_applicable,0,0.7492942354976778,0.6225165562913907,0.1906436476745857,0.0600051311971589,0.5657319839583985,0.0533960022678496,1.3503213473221118
nhanes_ckd,Random Forest,5,104729,1,376,139,0.3216437020934656,3.364736709999761,,,not_applicable,0,0.7089821813435327,0.574468085106383,0.2021003527375973,0.0781490621567571,0.591743366474906,0.0741959592103762,1.239540894783616
